folder_name,candidate_id,function_name,status,gate_status,fail,very_suspicious,suspicious,mildly_suspicious,unusual,normalish,normal,total_results,score_file,stream_file,report_file
candidate_0048547,48548,TwistCandidate_48548,REPORT,TOO_MANY_FAIL,4,0,0,1,0,0,41,46,secret_34_outputs_retry/workspace/candidate_0048547/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0048547/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0048547/practrand_b_034BLK.txt
candidate_0049195,49196,TwistCandidate_49196,REPORT,TOO_MANY_FAIL,4,0,1,0,1,0,40,46,secret_34_outputs_retry/workspace/candidate_0049195/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0049195/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0049195/practrand_b_034BLK.txt
candidate_0049244,49245,TwistCandidate_49245,REPORT,TOO_MANY_FAIL,5,3,0,0,2,0,36,46,secret_34_outputs_retry/workspace/candidate_0049244/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0049244/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0049244/practrand_b_034BLK.txt
candidate_0049668,49669,TwistCandidate_49669,REPORT,TOO_MANY_FAIL,4,2,1,1,2,0,36,46,secret_34_outputs_retry/workspace/candidate_0049668/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0049668/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0049668/practrand_b_034BLK.txt
candidate_0049725,49726,TwistCandidate_49726,REPORT,PASS,0,3,0,1,0,0,42,46,secret_34_outputs_retry/workspace/candidate_0049725/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0049725/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0049725/practrand_b_034BLK.txt
candidate_0050828,50829,TwistCandidate_50829,REPORT,TOO_MANY_FAIL,7,5,3,1,0,0,30,46,secret_34_outputs_retry/workspace/candidate_0050828/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0050828/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0050828/practrand_b_034BLK.txt
candidate_0050866,50867,TwistCandidate_50867,REPORT,TOO_MANY_FAIL,6,0,1,1,1,0,37,46,secret_34_outputs_retry/workspace/candidate_0050866/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0050866/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0050866/practrand_b_034BLK.txt
candidate_0051097,51098,TwistCandidate_51098,REPORT,TOO_MANY_FAIL,4,0,0,0,2,0,40,46,secret_34_outputs_retry/workspace/candidate_0051097/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0051097/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0051097/practrand_b_034BLK.txt
candidate_0051234,51235,TwistCandidate_51235,REPORT,TOO_MANY_FAIL,4,0,1,0,2,0,39,46,secret_34_outputs_retry/workspace/candidate_0051234/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0051234/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0051234/practrand_b_034BLK.txt
candidate_0051437,51438,TwistCandidate_51438,REPORT,TOO_MANY_FAIL,3,1,0,3,4,0,35,46,secret_34_outputs_retry/workspace/candidate_0051437/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0051437/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0051437/practrand_b_034BLK.txt
candidate_0051679,51680,TwistCandidate_51680,REPORT,TOO_MANY_FAIL,4,0,0,1,0,0,41,46,secret_34_outputs_retry/workspace/candidate_0051679/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0051679/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0051679/practrand_b_034BLK.txt
candidate_0051986,51987,TwistCandidate_51987,REPORT,TOO_MANY_FAIL,4,2,1,3,2,0,34,46,secret_34_outputs_retry/workspace/candidate_0051986/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0051986/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0051986/practrand_b_034BLK.txt
candidate_0052018,52019,TwistCandidate_52019,REPORT,TOO_MANY_FAIL,4,1,0,2,2,0,37,46,secret_34_outputs_retry/workspace/candidate_0052018/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0052018/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0052018/practrand_b_034BLK.txt
candidate_0052064,52065,TwistCandidate_52065,REPORT,TOO_MANY_FAIL,4,3,1,1,2,0,35,46,secret_34_outputs_retry/workspace/candidate_0052064/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0052064/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0052064/practrand_b_034BLK.txt
candidate_0052373,52374,TwistCandidate_52374,REPORT,TOO_MANY_FAIL,4,0,1,1,3,0,37,46,secret_34_outputs_retry/workspace/candidate_0052373/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0052373/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0052373/practrand_b_034BLK.txt
candidate_0052830,52831,TwistCandidate_52831,REPORT,TOO_MANY_FAIL,4,1,0,0,2,0,39,46,secret_34_outputs_retry/workspace/candidate_0052830/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0052830/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0052830/practrand_b_034BLK.txt
candidate_0053146,53147,TwistCandidate_53147,REPORT,TOO_MANY_FAIL,2,2,2,0,0,0,40,46,secret_34_outputs_retry/workspace/candidate_0053146/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0053146/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0053146/practrand_b_034BLK.txt
candidate_0053930,53931,TwistCandidate_53931,REPORT,TOO_MANY_FAIL,4,2,2,2,1,0,35,46,secret_34_outputs_retry/workspace/candidate_0053930/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0053930/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0053930/practrand_b_034BLK.txt
candidate_0053956,53957,TwistCandidate_53957,REPORT,TOO_MANY_FAIL,4,0,2,0,2,0,38,46,secret_34_outputs_retry/workspace/candidate_0053956/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0053956/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0053956/practrand_b_034BLK.txt
candidate_0054142,54143,TwistCandidate_54143,REPORT,TOO_MANY_FAIL,3,2,0,0,1,0,40,46,secret_34_outputs_retry/workspace/candidate_0054142/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0054142/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0054142/practrand_b_034BLK.txt
candidate_0054254,54255,TwistCandidate_54255,REPORT,NO_REPORT,0,0,0,0,0,0,0,0,secret_34_outputs_retry/workspace/candidate_0054254/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0054254/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0054254/practrand_b_034BLK.txt
candidate_0054937,54938,TwistCandidate_54938,REPORT,TOO_MANY_FAIL,3,2,0,1,1,0,39,46,secret_34_outputs_retry/workspace/candidate_0054937/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0054937/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0054937/practrand_b_034BLK.txt
candidate_0055648,55649,TwistCandidate_55649,REPORT,TOO_MANY_FAIL,4,2,0,1,0,0,39,46,secret_34_outputs_retry/workspace/candidate_0055648/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0055648/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0055648/practrand_b_034BLK.txt
candidate_0056313,56314,TwistCandidate_56314,REPORT,TOO_MANY_FAIL,1,1,0,0,2,0,42,46,secret_34_outputs_retry/workspace/candidate_0056313/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0056313/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0056313/practrand_b_034BLK.txt
candidate_0056331,56332,TwistCandidate_56332,REPORT,TOO_MANY_FAIL,4,0,1,3,2,0,36,46,secret_34_outputs_retry/workspace/candidate_0056331/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0056331/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0056331/practrand_b_034BLK.txt
candidate_0056654,56655,TwistCandidate_56655,REPORT,TOO_MANY_FAIL,4,0,1,2,3,0,36,46,secret_34_outputs_retry/workspace/candidate_0056654/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0056654/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0056654/practrand_b_034BLK.txt
candidate_0056745,56746,TwistCandidate_56746,REPORT,TOO_MANY_FAIL,5,2,1,1,4,0,33,46,secret_34_outputs_retry/workspace/candidate_0056745/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0056745/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0056745/practrand_b_034BLK.txt
candidate_0057815,57816,TwistCandidate_57816,REPORT,TOO_MANY_FAIL,3,1,0,0,2,0,40,46,secret_34_outputs_retry/workspace/candidate_0057815/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0057815/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0057815/practrand_b_034BLK.txt
candidate_0057984,57985,TwistCandidate_57985,REPORT,TOO_MANY_SUSPICIOUS,0,1,1,1,2,0,41,46,secret_34_outputs_retry/workspace/candidate_0057984/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0057984/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0057984/practrand_b_034BLK.txt
candidate_0058141,58142,TwistCandidate_58142,REPORT,TOO_MANY_FAIL,4,0,0,2,0,0,40,46,secret_34_outputs_retry/workspace/candidate_0058141/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0058141/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0058141/practrand_b_034BLK.txt
candidate_0059113,59114,TwistCandidate_59114,REPORT,TOO_MANY_FAIL,4,1,1,2,3,0,35,46,secret_34_outputs_retry/workspace/candidate_0059113/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0059113/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0059113/practrand_b_034BLK.txt
candidate_0059400,59401,TwistCandidate_59401,REPORT,TOO_MANY_FAIL,4,2,2,2,3,0,33,46,secret_34_outputs_retry/workspace/candidate_0059400/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0059400/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0059400/practrand_b_034BLK.txt
candidate_0060070,60071,TwistCandidate_60071,REPORT,TOO_MANY_FAIL,5,1,1,3,2,0,34,46,secret_34_outputs_retry/workspace/candidate_0060070/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0060070/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0060070/practrand_b_034BLK.txt
candidate_0060128,60129,TwistCandidate_60129,REPORT,TOO_MANY_FAIL,3,0,0,1,0,0,42,46,secret_34_outputs_retry/workspace/candidate_0060128/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0060128/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0060128/practrand_b_034BLK.txt
candidate_0060265,60266,TwistCandidate_60266,REPORT,TOO_MANY_FAIL,8,5,1,4,0,0,28,46,secret_34_outputs_retry/workspace/candidate_0060265/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0060265/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0060265/practrand_b_034BLK.txt
candidate_0060661,60662,TwistCandidate_60662,REPORT,TOO_MANY_SUSPICIOUS,0,3,1,1,4,0,37,46,secret_34_outputs_retry/workspace/candidate_0060661/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0060661/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0060661/practrand_b_034BLK.txt
candidate_0060831,60832,TwistCandidate_60832,REPORT,TOO_MANY_FAIL,4,0,0,2,0,0,40,46,secret_34_outputs_retry/workspace/candidate_0060831/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0060831/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0060831/practrand_b_034BLK.txt
candidate_0061085,61086,TwistCandidate_61086,REPORT,TOO_MANY_FAIL,2,1,0,1,0,0,42,46,secret_34_outputs_retry/workspace/candidate_0061085/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0061085/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0061085/practrand_b_034BLK.txt
candidate_0061304,61305,TwistCandidate_61305,REPORT,TOO_MANY_FAIL,3,1,1,0,3,0,38,46,secret_34_outputs_retry/workspace/candidate_0061304/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0061304/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0061304/practrand_b_034BLK.txt
candidate_0061675,61676,TwistCandidate_61676,REPORT,TOO_MANY_FAIL,4,0,1,5,1,0,35,46,secret_34_outputs_retry/workspace/candidate_0061675/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0061675/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0061675/practrand_b_034BLK.txt
candidate_0062021,62022,TwistCandidate_62022,REPORT,TOO_MANY_FAIL,1,1,2,0,0,0,42,46,secret_34_outputs_retry/workspace/candidate_0062021/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0062021/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0062021/practrand_b_034BLK.txt
candidate_0062364,62365,TwistCandidate_62365,REPORT,TOO_MANY_FAIL,5,2,1,5,4,0,29,46,secret_34_outputs_retry/workspace/candidate_0062364/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0062364/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0062364/practrand_b_034BLK.txt
candidate_0062757,62758,TwistCandidate_62758,REPORT,TOO_MANY_FAIL,4,1,0,1,0,0,40,46,secret_34_outputs_retry/workspace/candidate_0062757/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0062757/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0062757/practrand_b_034BLK.txt
candidate_0062995,62996,TwistCandidate_62996,REPORT,TOO_MANY_FAIL,4,0,0,0,2,0,40,46,secret_34_outputs_retry/workspace/candidate_0062995/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0062995/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0062995/practrand_b_034BLK.txt
candidate_0063441,63442,TwistCandidate_63442,REPORT,TOO_MANY_FAIL,4,1,1,1,1,0,38,46,secret_34_outputs_retry/workspace/candidate_0063441/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0063441/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0063441/practrand_b_034BLK.txt
candidate_0063677,63678,TwistCandidate_63678,REPORT,TOO_MANY_FAIL,4,1,1,0,0,0,40,46,secret_34_outputs_retry/workspace/candidate_0063677/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0063677/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0063677/practrand_b_034BLK.txt
candidate_0063798,63799,TwistCandidate_63799,REPORT,TOO_MANY_FAIL,3,1,0,1,2,0,39,46,secret_34_outputs_retry/workspace/candidate_0063798/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0063798/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0063798/practrand_b_034BLK.txt
candidate_0064059,64060,TwistCandidate_64060,REPORT,TOO_MANY_FAIL,4,2,2,0,2,0,36,46,secret_34_outputs_retry/workspace/candidate_0064059/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0064059/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0064059/practrand_b_034BLK.txt
candidate_0064108,64109,TwistCandidate_64109,REPORT,TOO_MANY_FAIL,4,2,0,0,2,0,38,46,secret_34_outputs_retry/workspace/candidate_0064108/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0064108/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0064108/practrand_b_034BLK.txt
candidate_0064164,64165,TwistCandidate_64165,REPORT,TOO_MANY_FAIL,4,0,1,0,1,0,40,46,secret_34_outputs_retry/workspace/candidate_0064164/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0064164/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0064164/practrand_b_034BLK.txt
candidate_0064430,64431,TwistCandidate_64431,REPORT,TOO_MANY_FAIL,1,3,0,0,1,0,41,46,secret_34_outputs_retry/workspace/candidate_0064430/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0064430/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0064430/practrand_b_034BLK.txt
candidate_0064603,64604,TwistCandidate_64604,REPORT,TOO_MANY_FAIL,2,0,1,0,3,0,40,46,secret_34_outputs_retry/workspace/candidate_0064603/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0064603/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0064603/practrand_b_034BLK.txt
candidate_0064954,64955,TwistCandidate_64955,REPORT,TOO_MANY_FAIL,4,1,2,1,0,0,38,46,secret_34_outputs_retry/workspace/candidate_0064954/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0064954/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0064954/practrand_b_034BLK.txt
candidate_0064991,64992,TwistCandidate_64992,REPORT,TOO_MANY_FAIL,4,4,0,2,4,0,32,46,secret_34_outputs_retry/workspace/candidate_0064991/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0064991/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0064991/practrand_b_034BLK.txt
candidate_0065013,65014,TwistCandidate_65014,REPORT,TOO_MANY_FAIL,5,3,2,1,2,0,33,46,secret_34_outputs_retry/workspace/candidate_0065013/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0065013/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0065013/practrand_b_034BLK.txt
candidate_0065277,65278,TwistCandidate_65278,REPORT,TOO_MANY_FAIL,4,0,0,0,0,0,42,46,secret_34_outputs_retry/workspace/candidate_0065277/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0065277/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0065277/practrand_b_034BLK.txt
candidate_0065326,65327,TwistCandidate_65327,REPORT,TOO_MANY_FAIL,3,0,1,0,2,0,40,46,secret_34_outputs_retry/workspace/candidate_0065326/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0065326/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0065326/practrand_b_034BLK.txt
candidate_0065461,65462,TwistCandidate_65462,REPORT,TOO_MANY_FAIL,4,2,1,1,3,0,35,46,secret_34_outputs_retry/workspace/candidate_0065461/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0065461/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0065461/practrand_b_034BLK.txt
candidate_0065649,65650,TwistCandidate_65650,REPORT,TOO_MANY_SUSPICIOUS,0,2,1,1,0,0,42,46,secret_34_outputs_retry/workspace/candidate_0065649/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0065649/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0065649/practrand_b_034BLK.txt
candidate_0065808,65809,TwistCandidate_65809,REPORT,TOO_MANY_FAIL,4,0,1,0,2,0,39,46,secret_34_outputs_retry/workspace/candidate_0065808/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0065808/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0065808/practrand_b_034BLK.txt
candidate_0065984,65985,TwistCandidate_65985,REPORT,TOO_MANY_FAIL,5,1,0,5,3,0,32,46,secret_34_outputs_retry/workspace/candidate_0065984/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0065984/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0065984/practrand_b_034BLK.txt
candidate_0066218,66219,TwistCandidate_66219,REPORT,TOO_MANY_FAIL,2,2,0,1,1,0,40,46,secret_34_outputs_retry/workspace/candidate_0066218/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0066218/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0066218/practrand_b_034BLK.txt
candidate_0066267,66268,TwistCandidate_66268,REPORT,TOO_MANY_FAIL,4,1,0,0,4,0,37,46,secret_34_outputs_retry/workspace/candidate_0066267/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0066267/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0066267/practrand_b_034BLK.txt
candidate_0066472,66473,TwistCandidate_66473,REPORT,TOO_MANY_FAIL,5,0,0,1,1,0,39,46,secret_34_outputs_retry/workspace/candidate_0066472/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0066472/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0066472/practrand_b_034BLK.txt
candidate_0066672,66673,TwistCandidate_66673,REPORT,TOO_MANY_FAIL,2,1,0,0,1,0,42,46,secret_34_outputs_retry/workspace/candidate_0066672/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0066672/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0066672/practrand_b_034BLK.txt
candidate_0066773,66774,TwistCandidate_66774,REPORT,TOO_MANY_FAIL,4,2,1,1,1,0,37,46,secret_34_outputs_retry/workspace/candidate_0066773/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0066773/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0066773/practrand_b_034BLK.txt
candidate_0067041,67042,TwistCandidate_67042,REPORT,TOO_MANY_FAIL,4,0,0,0,1,0,41,46,secret_34_outputs_retry/workspace/candidate_0067041/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0067041/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0067041/practrand_b_034BLK.txt
candidate_0067233,67234,TwistCandidate_67234,REPORT,TOO_MANY_FAIL,4,0,1,1,2,0,38,46,secret_34_outputs_retry/workspace/candidate_0067233/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0067233/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0067233/practrand_b_034BLK.txt
candidate_0068066,68067,TwistCandidate_68067,REPORT,TOO_MANY_FAIL,6,0,0,2,1,0,37,46,secret_34_outputs_retry/workspace/candidate_0068066/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0068066/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0068066/practrand_b_034BLK.txt
candidate_0068087,68088,TwistCandidate_68088,REPORT,TOO_MANY_FAIL,4,0,0,1,4,0,37,46,secret_34_outputs_retry/workspace/candidate_0068087/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0068087/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0068087/practrand_b_034BLK.txt
candidate_0068311,68312,TwistCandidate_68312,REPORT,TOO_MANY_FAIL,3,1,0,0,0,0,42,46,secret_34_outputs_retry/workspace/candidate_0068311/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0068311/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0068311/practrand_b_034BLK.txt
candidate_0068938,68939,TwistCandidate_68939,REPORT,TOO_MANY_FAIL,4,0,0,0,0,0,42,46,secret_34_outputs_retry/workspace/candidate_0068938/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0068938/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0068938/practrand_b_034BLK.txt
candidate_0069186,69187,TwistCandidate_69187,REPORT,TOO_MANY_FAIL,4,0,0,0,1,0,41,46,secret_34_outputs_retry/workspace/candidate_0069186/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0069186/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0069186/practrand_b_034BLK.txt
candidate_0069329,69330,TwistCandidate_69330,REPORT,TOO_MANY_FAIL,3,0,0,0,4,0,39,46,secret_34_outputs_retry/workspace/candidate_0069329/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0069329/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0069329/practrand_b_034BLK.txt
candidate_0069837,69838,TwistCandidate_69838,REPORT,TOO_MANY_FAIL,6,1,0,2,2,0,35,46,secret_34_outputs_retry/workspace/candidate_0069837/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0069837/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0069837/practrand_b_034BLK.txt
candidate_0069901,69902,TwistCandidate_69902,REPORT,TOO_MANY_FAIL,3,1,1,0,0,0,41,46,secret_34_outputs_retry/workspace/candidate_0069901/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0069901/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0069901/practrand_b_034BLK.txt
candidate_0070156,70157,TwistCandidate_70157,REPORT,TOO_MANY_FAIL,3,1,0,1,1,0,40,46,secret_34_outputs_retry/workspace/candidate_0070156/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0070156/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0070156/practrand_b_034BLK.txt
candidate_0070473,70474,TwistCandidate_70474,REPORT,TOO_MANY_FAIL,4,3,0,3,2,0,34,46,secret_34_outputs_retry/workspace/candidate_0070473/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0070473/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0070473/practrand_b_034BLK.txt
candidate_0070542,70543,TwistCandidate_70543,REPORT,TOO_MANY_FAIL,4,1,1,0,2,0,38,46,secret_34_outputs_retry/workspace/candidate_0070542/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0070542/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0070542/practrand_b_034BLK.txt
